index,lat,long,speed,date,time,air_val,dust,gsr
722,51.543183,-0.058740,2.01,230324,13091000,47,0.62,683
723,51.543212,-0.058748,3.82,230324,13091100,47,0.62,683
724,51.543222,-0.058763,3.82,230324,13091200,47,0.62,683
725,51.543232,-0.058788,3.06,230324,13091300,47,0.62,682
726,51.543237,-0.058905,2.61,230324,13091400,47,0.62,682
727,51.543243,-0.058965,2.29,230324,13091500,47,0.62,683
728,51.543253,-0.059005,3.06,230324,13091600,47,0.62,683
729,51.543270,-0.059028,2.96,230324,13091700,48,0.62,683
730,51.543278,-0.059037,2.34,230324,13091800,47,0.62,683
731,51.543295,-0.059048,2.34,230324,13092000,47,0.62,683
732,51.543293,-0.059040,2.34,230324,13092100,48,0.62,683
733,51.543277,-0.059015,1.44,230324,13092200,47,0.62,683
734,51.543265,-0.058993,3.34,230324,13092300,47,0.62,683
735,51.543255,-0.058970,3.34,230324,13092400,48,0.62,683
736,51.543247,-0.058945,3.34,230324,13092500,48,0.62,683
737,51.543247,-0.058923,4.42,230324,13092600,48,0.62,688
